supervisor_id,supervisor_name,paper_id,title,abstract,year,scholar_url,author_lookup_mode,authors,venue,doi,source_url,source_title,source_type,selection_bucket,identity_verified,identity_evidence,search_model,searched_at
s14,Gabriel Facini,doi:10.48550/arXiv.2312.12272,Secondary Vertex Reconstruction with MaskFormers,"In high-energy particle collisions, the reconstruction of secondary vertices from heavy-flavour hadron decays is crucial for identifying and studying jets initiated by $b$- or $c$-quarks. Traditional methods, while effective, require extensive manual optimisation and struggle to perform consistently across wide regions of phase space. Meanwhile, recent advancements in machine learning have improved performance but are unable to fully reconstruct multiple vertices. In this work we propose a novel approach to secondary vertex reconstruction based on recent advancements in object detection and computer vision. Our method directly predicts the presence and properties of an arbitrary number of vertices in a single model. This approach overcomes the limitations of existing techniques. Applied to simulated proton-proton collision events, our approach demonstrates significant improvements in vertex finding efficiency, achieving a 10% improvement over an existing state-of-the-art method. Moreover, it enables vertex fitting, providing accurate estimates of key vertex properties such as transverse momentum, radial flight distance, and angular displacement from the jet axis. When integrated into a flavour tagging pipeline, our method yields a 50% improvement in light-jet rejection and a 15% improvement in $c$-jet rejection at a $b$-jet selection efficiency of 70%. These results demonstrate the potential of adapting advanced object detection techniques for particle physics, and pave the way for more powerful and flexible reconstruction tools in high-energy physics experiments.",2023,,opencode_plaintext_search,"Samuel Van Stroud, Nikita Pond, Max Hart, Jackson Barr, Sébastien Rettie, Gabriel Facini, Tim Scanlon","arXiv preprint (hep-ex); EPJC Volume 84, article number 1020 (2024)",10.48550/arXiv.2312.12272,https://arxiv.org/abs/2312.12272,Secondary Vertex Reconstruction with MaskFormers,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:26:36.532590+00:00
s14,Gabriel Facini,doi:10.48550/arXiv.2302.14096,A Dataset for Learning Graph Representations to Predict Customer Returns in Fashion Retail,"We present a novel dataset collected by ASOS (a major online fashion retailer) to address the challenge of predicting customer returns in a fashion retail ecosystem. With the release of this substantial dataset we hope to motivate further collaboration between research communities and the fashion industry. We first explore the structure of this dataset with a focus on the application of Graph Representation Learning in order to exploit the natural data structure and provide statistical insights into particular features within the data. In addition to this, we show examples of a return prediction classification task with a selection of baseline models (i.e. with no intermediate representation learning step) and a graph representation based model. We show that in a downstream return prediction classification task, an F1-score of 0.792 can be found using a Graph Neural Network (GNN), improving upon other models discussed in this work. Alongside this increased F1-score, we also present a lower cross-entropy loss by recasting the data into a graph structure, indicating more robust predictions from a GNN based solution. These results provide evidence that GNNs could provide more impactful and usable classifications than other baseline models on the presented dataset and with this motivation, we hope to encourage further research into graph-based approaches using the ASOS GraphReturns dataset.",2023,,opencode_plaintext_search,"Jamie McGowan, Elizabeth Guest, Ziyang Yan, Cong Zheng, Neha Patel, Mason Cusack, Charlie Donaldson, Sofie de Cnudde, Gabriel Facini, Fabon Dzogang","arXiv preprint (cs.LG); Lecture Notes in Electrical Engineering, vol 981. Springer, Cham. (2023)",10.48550/arXiv.2302.14096,https://arxiv.org/abs/2302.14096,A Dataset for Learning Graph Representations to Predict Customer Returns in Fashion Retail,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:26:36.532590+00:00
s16,Mark Buitelaar,doi:SOURCE: https://arxiv.org/abs/2505.06040,Synthetic spin-orbit coupling in superconductor-semiconductor hybrid nanowires with micromagnet arrays,"Spin-orbit interaction accounts for the coupling of momentum and spin degrees of freedom of electrons and holes in semiconductor materials. In quantum information processing, it allows for electrical control of spin states and for the engineering of topologically protected Majorana zero modes. Although such functionalities were previously considered to be limited to semiconductor materials with strong intrinsic spin-orbit interactions only, recent theoretical work proposes using external rotating magnetic fields to engineer synthetic spin-orbit coupling. This would relax material constraints and open up new research directions for materials with low intrinsic spin-orbit interaction or augment existing spin-orbit interaction in materials in which this interaction is already strong. Here we demonstrate the feasibility of this approach and introduce rotating magnetic fields along an InAs/Al hybrid nanowire using permalloy micromagnet arrays which yields an estimated synthetic Rashba spin-orbit interaction coefficient of 0.022 eV nm. We use transport spectroscopy and the energy dependence of Andreev bound states in the nanowires as a probe of the magnetic field profiles of the micromagnets which are reconfigurably prepared in parallel or antiparallel magnetization configurations.",2025,,opencode_plaintext_search,"M. P. Hynes, D. Burke, K. Ganesh, A. Vekris, B. J. Villis, J. C. Gartside, T. Kanne, J. Nygård, K. Moors, W. R. Branford, M. R. Connolly, M. R. Buitelaar",arXiv preprint,SOURCE: https://arxiv.org/abs/2505.06040,https://arxiv.org/abs/2505.06040,Synthetic spin-orbit coupling in superconductor-semiconductor hybrid nanowires with micromagnet arrays,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:31:24.228701+00:00
s16,Mark Buitelaar,doi:SOURCE: https://arxiv.org/abs/2007.03588,Quantum paraelectric varactors for radio-frequency measurements at mK temperatures,"Radio-frequency reflectometry allows for fast and sensitive electrical readout of charge and spin qubits hosted in quantum dot devices coupled to resonant circuits. Optimizing readout, however, requires frequency tuning of the resonators and impedance matching. This is difficult to achieve using conventional semiconductor or ferroelectric-based varactors in the detection circuit as their performance degrades significantly in the mK temperature range relevant for solid-state quantum devices. Here we explore a different type of material, strontium titanate, a quantum paraelectric with exceptionally large field-tunable permittivity at low temperatures. Using strontium titanate varactors we demonstrate perfect impedance matching and resonator frequency tuning at 6 mK and characterize the varactors at this temperature in terms of their capacitance tunability, dissipative losses and magnetic field sensitivity. We show that this allows us to optimize the radio-frequency readout signal-to-noise ratio of carbon nanotube quantum dot devices to achieve a charge sensitivity of 4.8 μe/Hz^1/2 and capacitance sensitivity of 0.04 aF/Hz^1/2.",2020,,opencode_plaintext_search,"P. Apostolidis, B. J. Villis, J. F. Chittock-Wood, A. Baumgartner, V. Vesterinen, S. Simbierowicz, J. Hassel, M. R. Buitelaar",arXiv preprint,SOURCE: https://arxiv.org/abs/2007.03588,https://arxiv.org/abs/2007.03588,Quantum paraelectric varactors for radio-frequency measurements at mK temperatures,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:31:24.228701+00:00
s16,Mark Buitelaar,doi:10.1103/PhysRevApplied.7.054017,Microwave spectroscopy of a carbon nanotube charge qubit,"Carbon nanotube quantum dots allow accurate control of electron charge, spin and valley degrees of freedom in a material which is atomically perfect and can be grown isotopically pure. These properties underlie the unique potential of carbon nanotubes for quantum information processing, but developing nanotube charge, spin, or spin-valley qubits requires efficient readout techniques as well as understanding and extending quantum coherence in these devices. Here, we report on microwave spectroscopy of a carbon nanotube charge qubit in which quantum information is encoded in the spatial position of an electron. We combine radio-frequency reflectometry measurements of the quantum capacitance of the device with microwave manipulation to drive transitions between the qubit states. This approach simplifies charge-state readout and allows us to operate the device at an optimal point where the qubit is first-order insensitive to charge noise. From these measurements, we are able to quantify the degree of charge noise experienced by the qubit and obtain an inhomogeneous charge coherence of 5 ns. We use a chopped microwave signal whose duty-cycle period is varied to measure the decay of the qubit states, yielding a charge relaxation time of 48 ns.",2017,,opencode_plaintext_search,"Z. V. Penfold-Fitch, F. Sfigakis, M. R. Buitelaar",Physical Review Applied,10.1103/PhysRevApplied.7.054017,https://arxiv.org/abs/1706.01096,Microwave spectroscopy of a carbon nanotube charge qubit,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:31:24.228701+00:00
s16,Mark Buitelaar,doi:SOURCE: https://arxiv.org/abs/1503.04777,Radio-frequency capacitance spectroscopy of metallic nanoparticles,"Recent years have seen great progress in our understanding of the electronic properties of nanomaterials in which at least one dimension measures less than 100 nm. However, contacting true nanometer scale materials such as individual molecules or nanoparticles remains a challenge as even state-of-the-art nanofabrication techniques such as electron-beam lithography have a resolution of a few nm at best. Here we present a fabrication and measurement technique that allows high sensitivity and high bandwidth readout of discrete quantum states of metallic nanoparticles which does not require nm resolution or precision. This is achieved by coupling the nanoparticles to resonant electrical circuits and measurement of the phase of a reflected radio-frequency signal. This requires only a single tunnel contact to the nanoparticles thus simplifying device fabrication and improving yield and reliability. The technique is demonstrated by measurements on 2.7 nm thiol coated gold nanoparticles which are shown to be in excellent quantitative agreement with theory.",2015,,opencode_plaintext_search,"J. C. Frake, S. Kano, C. Ciccarelli, J. Griffiths, M. Sakamoto, T. Teranishi, Y. Majima, C. G. Smith, M. R. Buitelaar",arXiv preprint,SOURCE: https://arxiv.org/abs/1503.04777,https://arxiv.org/abs/1503.04777,Radio-frequency capacitance spectroscopy of metallic nanoparticles,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:31:24.228701+00:00
s16,Mark Buitelaar,doi:10.1103/PhysRevB.91.245418,Vortex detection and quantum transport in mesoscopic graphene Josephson junction arrays,"We investigate mesoscopic Josephson junction arrays created by patterning superconducting disks on monolayer graphene, concentrating on the high-T/T_c regime of these devices and the phenomena which contribute to the superconducting glass state in diffusive arrays. We observe features in the magnetoconductance at rational fractions of flux quanta per array unit cell, which we attribute to the formation of flux-quantized vortices. The applied fields at which the features occur are well described by Ginzburg-Landau simulations that take into account the number of unit cells in the array. We find that the mean conductance and universal conductance fluctuations are both enhanced below the critical temperature and field of the superconductor, with greater enhancement away from the graphene Dirac point.",2015,,opencode_plaintext_search,"C. L. Richardson, S. D. Edkins, G. R. Berdiyorov, C. J. Chua, J. P. Griffiths, G. A. C. Jones, M. R. Buitelaar, V. Narayan, F. Sfigakis, C. G. Smith, L. Covaci, M. R. Connolly",Physical Review B,10.1103/PhysRevB.91.245418,https://arxiv.org/abs/1404.0998,Vortex detection and quantum transport in mesoscopic graphene Josephson junction arrays,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:31:24.228701+00:00
s21,Nora Yitong Qiu,doi:10.1215/00219118-12257597,Power and Identity in the Qing Empire: A Study of Manchu and Han Elite Material Culture Through Confiscation Inventories,,2026,,opencode_plaintext_search,"Qiu, Yitong","Journal of Asian Studies 85, no. 2 (May 2026): 338–357",10.1215/00219118-12257597,https://www.norayitongqiu.com/,Power and Identity in the Qing Empire: A Study of Manchu and Han Elite Material Culture Through Confiscation Inventories,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:35:54.826407+00:00
s21,Nora Yitong Qiu,doi:NOT AVAILABLE,"Dress, Power, and Identity in the Qing Empire: An Investigation of Dress Ownership Found in the Confiscation Inventories",,2025,,opencode_plaintext_search,"Qiu, Yitong",Central Asiatic Journal (Accepted),NOT AVAILABLE,https://www.norayitongqiu.com/,"Dress, Power, and Identity in the Qing Empire: An Investigation of Dress Ownership Found in the Confiscation Inventories",online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:35:54.826407+00:00
s21,Nora Yitong Qiu,doi:NOT AVAILABLE,Disciplining the State: Confiscation and Strategic Governance in Late Imperial Qing China,,2025,,opencode_plaintext_search,"Qiu, Yitong, and Tang, Xiaoyun",Past and Present (Accepted with Revision),NOT AVAILABLE,https://www.norayitongqiu.com/,Disciplining the State: Confiscation and Strategic Governance in Late Imperial Qing China,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:35:54.826407+00:00
s21,Nora Yitong Qiu,doi:NOT AVAILABLE,"Modernizing the Empire: Banking and Currency Reforms in Late Qing China, 1850–1912",,2025,,opencode_plaintext_search,"Qiu, Yitong",Journal of Chinese History (Accepted with Revision),NOT AVAILABLE,https://www.norayitongqiu.com/,"Modernizing the Empire: Banking and Currency Reforms in Late Qing China, 1850–1912",online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:35:54.826407+00:00
s21,Nora Yitong Qiu,doi:NOT AVAILABLE,China in Times of Change: Household Accounts of Shandong Qingdao Stage Manager 1955–2001,,2025,,opencode_plaintext_search,"Qiu, Yitong, with Bas Van Leeuwen",China Quarterly (Revise & Resubmit),NOT AVAILABLE,https://www.norayitongqiu.com/,China in Times of Change: Household Accounts of Shandong Qingdao Stage Manager 1955–2001,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:35:54.826407+00:00
s30,Federico Galvanin,doi:10.1016/j.ijmultiphaseflow.2024.104936,Machine learning and physics-driven modelling and simulation of multiphase systems,"We highlight the work of a multi-university collaborative programme, PREMIERE (PREdictive Modelling with QuantIfication of UncERtainty for MultiphasE Systems), which is at the intersection of multi-physics and machine learning, aiming to enhance predictive capabilities in complex multiphase flow systems across diverse length and time scales. Our contributions encompass a variety of approaches, including the Design of Experiments for nanoparticle synthesis optimisation, Generalised Latent Assimilation models for drop coalescence prediction, Bayesian regularised artificial neural networks, eXtreme Gradient Boosting for microdroplet formation prediction, and a sub-sampling based adversarial neural network for predicting slug flow behaviour in two-phase pipe flows. Additionally, we introduce a generalised latent assimilation technique, Long Short-Term Memory networks for sequence forecasting mixing performance in stirred and static mixers, active learning via Bayesian optimisation to recover coalescence model parameters for high current density electrolysers, Gaussian process regression for drop size distribution predictions for sprays, and acoustic emission signal inversion using gradient boosting machines to characterise particle size distribution in fluidised beds. We also offer perspectives on the development of a shape optimisation framework that leverages the use of a multi-fidelity multiphase emulator. The results presented have applications in chemical synthesis, microfluidics, product manufacturing, and green hydrogen generation.",2024,https://scholar.google.com/citations?user=ZvXSVFAAAAAJ&hl=en&oi=ao,opencode_plaintext_search,"Nausheen Basha, Rossella Arcucci, Panagiota Angeli, Charitos Anastasiou, Thomas Abadie, César Quilodrán Casas, Jianhua Chen, Sibo Cheng, Loïc Chagot, Federico Galvanin, Claire E. Heaney, Fria Hossein, Jinwei Hu, Nina Kovalchuk, Maria Kalli, Lyes Kahouadji, Morgan Kerhouant, Alessio Lavino, Fuyue Liang, Konstantia Nathanael, Luca Magri, Paola Lettieri, Massimiliano Materazzi, Matteo Erigo, Paula Pico, Christopher C. Pain, Mosayeb Shams, Mark Simmons, Tullio Traverso, Juan Pablo Valdes, Zef Wolffs, Kewei Zhu, Yilin Zhuang, Omar K Matar",International Journal of Multiphase Flow,10.1016/j.ijmultiphaseflow.2024.104936,https://doi.org/10.1016/j.ijmultiphaseflow.2024.104936,Machine learning and physics-driven modelling and simulation of multiphase systems,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:41:16.541850+00:00
s30,Federico Galvanin,doi:10.1016/j.ces.2023.119660,Optimal design of infusion tests for the identification of physiological models of acquired von Willebrand syndrome,"Acquired von Willebrand syndrome (AVWS) is a bleeding disorder resembling inherited Von Willebrand disease (VWD) characterised by a qualitative and/or quantitative deficiency of von Willebrand factor (VWF) that occurs in patients with no personal or family history of bleeding as a result of underlying pathological conditions. To treat AVWS patients, desmopressin (DDAVP) and plasma-derived VWF concentrates are the primary therapies for spontaneous acute bleeding episodes and for preventing bleeding during invasive or surgical procedures. Pharmacokinetic (PK) models have been recently developed and applied to characterize VWD and AVWS, but these models cannot be calibrated from infusion tests data, and their calibration requires stressful 24-hours long tests to be carried out on subjects to achieve a satisfactory estimation of the individual haemostatic parameters. The objectives of this paper are: i) to present a new physiological model of VWD including exogenous infusion of plasma-derived VWF concentrates, suitable to describe AVWS; ii) to validate the newly proposed model from clinical data; iii) to quantify the information that can be obtained from clinical tests using different VWF concentrates by applying model-based design of experiments (MBDoE) techniques. Results show that the newly developed model calibrated from infusion data allows to estimate precisely the full set of haemostatic parameters for a subject affected by AVWS preserving the same level of information obtained from conventional tests.",2024,https://scholar.google.com/citations?user=ZvXSVFAAAAAJ&hl=en&oi=ao,opencode_plaintext_search,"F. Galvanin, E. Galletta, A. Bertomoro, V. Daidone, A. Casonato",Chemical Engineering Science,10.1016/j.ces.2023.119660,https://doi.org/10.1016/j.ces.2023.119660,Optimal design of infusion tests for the identification of physiological models of acquired von Willebrand syndrome,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:41:16.541850+00:00
s30,Federico Galvanin,doi:10.1016/j.jprocont.2022.01.003,Chance constrained policy optimization for process control and optimization,"Chemical process optimization and control are affected by 1) plant-model mismatch, 2) process disturbances, and 3) constraints for safe operation. Reinforcement learning by policy optimization would be a natural way to solve this due to its ability to address stochasticity, plant-model mismatch, and directly account for the effect of future uncertainty and its feedback in a proper closed-loop manner; all without the need of an inner optimization loop. One of the main reasons why reinforcement learning has not been considered for industrial processes (or almost any engineering application) is that it lacks a framework to deal with safety critical constraints. Present algorithms for policy optimization use difficult-to-tune penalty parameters, fail to reliably satisfy state constraints or present guarantees only in expectation. We propose a chance constrained policy optimization (CCPO) algorithm which guarantees the satisfaction of joint chance constraints with a high probability - which is crucial for safety critical tasks. This is achieved by the introduction of constraint tightening (backoffs), which are computed simultaneously with the feedback policy. Backoffs are adjusted with Bayesian optimization using the empirical cumulative distribution function of the probabilistic constraints, and are therefore self-tuned. This results in a general methodology that can be imbued into present policy optimization algorithms to enable them to satisfy joint chance constraints with high probability. We present case studies that analyze the performance of the proposed approach.",2022,https://scholar.google.com/citations?user=ZvXSVFAAAAAJ&hl=en&oi=ao,opencode_plaintext_search,"Panagiotis Petsagkourakis, Ilya Orson Sandoval, Eric Bradford, Federico Galvanin, Dongda Zhang, Ehecatl Antonio del Rio-Chanona",Journal of Process Control,10.1016/j.jprocont.2022.01.003,https://doi.org/10.1016/j.jprocont.2022.01.003,Chance constrained policy optimization for process control and optimization,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:41:16.541850+00:00
s30,Federico Galvanin,doi:10.1016/j.compchemeng.2020.106759,An artificial neural network approach to recognise kinetic models from experimental data,"The quantitative description of the dynamic behaviour of reacting systems requires the identification of an appropriate set of kinetic model equations. The selection of the correct model may pose substantial challenges as there may be a large number of candidate kinetic model structures. In this work, a model selection approach is presented where an Artificial Neural Network classifier is trained for recognising appropriate kinetic model structures given the available experimental evidence. The method does not require the fitting of kinetic parameters and it is well suited when there is a high number of candidate kinetic mechanisms. The approach is demonstrated on a simulated case study on the selection of a kinetic model for describing the dynamics of a three-component reacting system in a batch reactor. The sensitivity of the approach to a change in the experimental design and to a change in the system noise is assessed.",2020,https://scholar.google.com/citations?user=ZvXSVFAAAAAJ&hl=en&oi=ao,opencode_plaintext_search,"Marco Quaglio, Louise Roberts, Mohd Safarizal Bin Jaapar, Eric S. Fraga, Vivek Dua, Federico Galvanin",Computers & Chemical Engineering,10.1016/j.compchemeng.2020.106759,https://doi.org/10.1016/j.compchemeng.2020.106759,An artificial neural network approach to recognise kinetic models from experimental data,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:41:16.541850+00:00
s30,Federico Galvanin,doi:10.1039/C9RE00342H,Model-based design of transient flow experiments for the identification of kinetic parameters,"With recent advances in automated flow reactors and online analysis techniques, transient flow experiments are attracting significant interest as methods for rapidly gathering kinetic data. However, the design of these experiments is challenging and non-intuitive. This work addresses this challenge by using model-based design of experiments (MBDoE) to design optimum transient experiments for the purpose of identifying kinetic parameters with maximum precision. Using the case study of benzoic acid and ethanol esterification with sulfuric acid as the catalyst, the flowrate and temperature of a plug flow reactor were linearly ramped in time to create transient flow experiments. Two types of experiments were conducted, one where only flowrate was ramped while all other variables were held constant, and one where flowrate and temperature were ramped simultaneously. In both cases, model-based design of experiments (MBDoE) methods were used to design the transient experiments in order to choose the initial value and ramp rate of all ramped process variables, as well as choosing the fixed value of process variables that were not being ramped (feed concentration). The model-based designed experiments were compared against equivalent experiments designed by researcher intuition and standard design of experiments approaches, such as trying to cover a wide area of the design space. It is shown that MBDoE led to significantly more precise parameter estimates, and that the identified model was then able to predict with high accuracy the outlet concentration of other experiments.",2020,https://scholar.google.com/citations?user=ZvXSVFAAAAAJ&hl=en&oi=ao,opencode_plaintext_search,"Conor Waldron, Arun Pankajakshan, Marco Quaglio, Enhong Cao, Federico Galvanin, Asterios Gavriilidis",Reaction Chemistry & Engineering,10.1039/C9RE00342H,https://doi.org/10.1039/C9RE00342H,Model-based design of transient flow experiments for the identification of kinetic parameters,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:41:16.541850+00:00
s13,Anthony Lynas-Gray,doi:10.48550/arXiv.2603.05365,Detection of C3 in Titan with VLT-ESPRESSO,"Titan is regarded as a Solar System natural laboratory for studying atmospheric photochemistry and abiotic production of organic molecules on cold small exoplanets. Since the Cassini-Huygens mission ended, telescope observations enabled new detections of increasingly complex carbon-based molecules at infrared and sub-mm wavelengths, while the optical regime has been largely overlooked. Following a recent tentative detection of the 4050Å absorption band of C3 in Titan – a photochemical precursor to aromatic chemistry – in archived optical VLT-UVES spectra (R ≈ 60 000), this work presents a 8σ detection of the C3 4050Å absorption band in Titan from dedicated ultra-high-resolution VLT-ESPRESSO observations of Titan (R ≈ 190 000, highest spectral resolution observations of Titan in optical wavelengths ever). VLT-ESPRESSO spectrum is compared to a model spectrum of Titan, for varying C3 abundances; a χ² curve is drawn to assess the agreement of non-solar spectral features with C3 absorption when varying C3 abundance; and a Bayesian Monte-Carlo-Markov-Chain (MCMC) fit between model and observed spectra is performed. χ² curve analysis yields an 8σ C3 detection, consistent with a C3 column density of N=1.5×10¹³ cm⁻², whereas the MCMC fit retrieved a C3 column density on Titan's atmosphere of N=(1.47±0.30)×10¹³ cm⁻² at 5σ, the same order of magnitude of predicted C3 abundances by photochemical models, reaching ppm levels on Titan's mesosphere. This work showcases the usefulness of instruments and techniques originally dedicated to exoplanet research when applied to solar system targets and science cases.",2026,,opencode_plaintext_search,"R. Rianço-Silva, P. Machado, P. Rannou, J. Martins, A.E. Lynas-Gray, G. Tinetti",arXiv preprint (astro-ph.EP),10.48550/arXiv.2603.05365,https://arxiv.org/abs/2603.05365,Detection of C3 in Titan with VLT-ESPRESSO,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:51:48.940991+00:00
s13,Anthony Lynas-Gray,doi:10.1016/j.jqsrt.2024.109083,The 2024 release of the ExoMol database: Molecular line lists for exoplanet and other hot atmospheres,"The ExoMol database (www.exomol.com) provides molecular data for spectroscopic studies of hot atmospheres. These data are widely used to model atmospheres of exoplanets, cool stars and other astronomical objects, as well as a variety of terrestrial applications. The 2024 data release reports the current status of the database which contains recommended line lists for 91 molecules and 224 isotopologues giving a total of almost 10¹² individual transitions. New features of the database include extensive “MARVELization” of line lists to allow them to be used for high resolutions studies, extension of several line lists to ultraviolet wavelengths, provision of photodissociation cross-sections and extended provision of broadening parameters. Some of the in-house data specifications have been rewritten in JSON and moved for conformity with other international standards. Data products, including specific heats, a database of lifetimes for plasma studies, and the ExoMolHR web app which allows exclusively high resolution data to be extracted, are discussed.",2024,,opencode_plaintext_search,"Jonathan Tennyson, Sergei N. Yurchenko, Jingxin Zhang, Charles A. Bowesman, Ryan P. Brady, Jeanna Buldyreva, Katy L. Chubb, Robert R. Gamache, Maire N. Gorman, Elizabeth R. Guest, Christian Hill, Kyriaki Kefala, A.E. Lynas-Gray, Thomas M. Mellor, Laura K. McKemmish, Georgi B. Mitev, Irina I. Mizus, Alec Owens, Zhijian Peng, Armando N. Perri, Marco Pezzella, Oleg L. Polyansky, Qianwei Qu, Mikhail Semenov, Oleksiy Smola, Andrei Solokov, Wilfrid Somogyi, Apoorva Upadhyay, Samuel O.M. Wright, Nikolai F. Zobov",Journal of Quantitative Spectroscopy and Radiative Transfer,10.1016/j.jqsrt.2024.109083,https://discovery.ucl.ac.uk/id/eprint/10197197,The 2024 release of the ExoMol database: Molecular line lists for exoplanet and other hot atmospheres,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:51:48.940991+00:00
s13,Anthony Lynas-Gray,doi:10.1093/mnras/stae2425,ExoMol Line Lists – LXII: Ro-Vibrational Energy Levels and Line-Strengths for the Propadienediylidene (C₃) in its Ground Electronic State,"Improved opacities are needed for modelling the atmospheres and evolution of cool carbon-rich stars and extra-solar planets; in particular, contributions made by the astrophysically important propadienediylidene (C₃) molecule need, at a minimum, to be determined using a line list which includes all significant transitions in the energy range of interest. We report variational calculations giving ro-vibrational energy levels and corresponding line-strengths for ¹²C₃, ¹²C¹³C¹²C and ¹²C¹²C¹³C. In the ¹²C₃ case we obtain 2 166 503 ro-vibrational state energies ≤ 20000 cm⁻¹ for the electronic X̃¹Σg⁺ ground-state. Comparison with experiment indicates a maximum error of ± 0.03 cm⁻¹ in calculated positions of lines involving an upper state energy ≲ 4000 cm⁻¹. For lines with upper state energies ≳ 4000 cm⁻¹ to have comparable line-position accuracies, conical intersections would need to be accounted for in an adopted potential energy surface. Line lists and associated opacities are provided in the ExoMol Database (http://www.exomol.com).",2024,,opencode_plaintext_search,"A.E. Lynas-Gray, O.L. Polyansky, J. Tennyson, S.N. Yurchenko, N.F. Zobov",Monthly Notices of the Royal Astronomical Society,10.1093/mnras/stae2425,https://arxiv.org/abs/2410.18250,ExoMol Line Lists – LXII: Ro-Vibrational Energy Levels and Line-Strengths for the Propadienediylidene (C₃) in its Ground Electronic State,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:51:48.940991+00:00
s13,Anthony Lynas-Gray,doi:10.3390/atoms10020036,Hannelore Emmi Saraph (1936–2020): Her Life in Atomic Physics,"Hannelore Emmi Saraph was an atomic physicist based at University College London. During the early part of her career, Hannelore's work was devoted to the study of electron collisions with atoms and ions. Later on, Hannelore made contributions to the Opacity Project and Iron Project.",2022,,opencode_plaintext_search,"Gillian Peach, Anthony Eugene Lynas-Gray, Claudio Mendoza, Kenneth T. Taylor, Jonathan Tennyson",Atoms,10.3390/atoms10020036,https://discovery.ucl.ac.uk/id/eprint/10146957,Hannelore Emmi Saraph (1936–2020): Her Life in Atomic Physics,online search result,latest:5,true,"Matched using the UCL name, department, role, email, and homepage supplied in the search prompt.",opencode/nemotron-3-ultra-free,2026-06-23T23:51:48.940991+00:00
